Wall time,Step,Value
1656852631.993236,59671,0.1370396614074707
1656852640.4496899,59738,0.15999048948287964
1656852642.2174642,59752,0.046424929052591324
1656852663.265183,59890,0.0673602744936943
1656852678.2837954,60009,0.1938302367925644
1656852688.1310704,60087,0.058869704604148865
1656852699.8711274,60180,0.16751757264137268
1656852700.629274,60186,0.11408959329128265
1656852703.4070306,60208,0.09817123413085938
1656852718.421111,60298,0.17993134260177612
1656852731.1767552,60399,0.13350312411785126
1656852740.9027922,60476,0.09179184585809708
1656852744.4358757,60504,0.0754547119140625
1656852756.1731744,60597,0.13920310139656067
1656852765.1186304,60639,0.21646352112293243
1656852769.2838566,60672,0.045560989528894424
1656852777.4810562,60737,0.10835956037044525
1656852794.5237093,60872,0.2679122984409332
1656852817.229357,61023,0.08497162163257599
1656852829.8456094,61123,0.12246538698673248
1656852840.3213537,61206,0.1313597857952118
1656852849.2875342,61277,0.23243355751037598
